country,iso3c,year,prevalence,iso2c,gdp_percap,population,birth_rate,neonat_mortal_rate,region,income
Armenia,ARM,2009,92310.62204,AM,6158.301452,2966108,13.986,10,Europe & Central Asia,Lower middle income
Armenia,ARM,2010,92350.38479,AM,6376.268217,2963496,13.83,9.5,Europe & Central Asia,Lower middle income
Armenia,ARM,2011,92431.64932,AM,6803.482997,2967984,13.652,9.1,Europe & Central Asia,Lower middle income
Armenia,ARM,2012,92462.64285,AM,7401.856398,2978339,13.474,8.6,Europe & Central Asia,Lower middle income
Armenia,ARM,2013,92461.58747,AM,7734.780167,2992192,13.308,8.2,Europe & Central Asia,Lower middle income
Armenia,ARM,2014,92559.10529,AM,8099.208326,3006154,13.157,7.7,Europe & Central Asia,Lower middle income
Armenia,ARM,2015,92654.45724,NA,NA,NA,NA,NA,NA,NA
Armenia,ARM,2016,92785.33459,NA,NA,NA,NA,NA,NA,NA
Armenia,ARM,2017,92936.04838,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,1990,889079.25490000006,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,1991,907841.3534,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,1992,925243.7518,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,1993,941581.2395,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,1994,956175.9765,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,1995,969545.1408,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,1996,980786.9574,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,1997,990339.3904,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,1998,998721.4321,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,1999,1008423.9,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2000,1020929.583,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2001,1036770.464,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2002,1055306.794,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2003,1075969.53,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2004,1095959.655,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2005,1113582.436,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2006,1128515.366,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2007,1140440.051,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2008,1150344.893,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2009,1160700.432,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2010,1172021.727,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2011,1184478.183,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2012,1196391.923,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2013,1207026.443,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2014,1217965.849,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2015,1227540.873,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2016,1235981.421,NA,NA,NA,NA,NA,NA,NA
Australasia,NA,2017,1244063.936,NA,NA,NA,NA,NA,NA,NA
Australia,AUS,1990,754119.8787,AU,17362.37713,17065100,15.4,4.6,East Asia & Pacific,High income: OECD
Australia,AUS,1991,771210.3569,AU,17815.79474,17284000,14.9,4.4,East Asia & Pacific,High income: OECD
Australia,AUS,1992,786756.5702,AU,18210.80064,17495000,15.1,4.2,East Asia & Pacific,High income: OECD
Australia,AUS,1993,801280.0984,AU,19164.90498,17667000,14.7,4,East Asia & Pacific,High income: OECD
Australia,AUS,1994,814120.3073,AU,20088.11737,17855000,14.5,3.9,East Asia & Pacific,High income: OECD
Australia,AUS,1995,825825.2559,AU,20981.02938,18072000,14.2,3.7,East Asia & Pacific,High income: OECD
Australia,AUS,1996,835873.1339,AU,22048.01664,18311000,13.9,3.7,East Asia & Pacific,High income: OECD
Australia,AUS,1997,844957.1695,AU,22990.70709,18517000,13.6,3.6,East Asia & Pacific,High income: OECD
Australia,AUS,1998,853011.0105,AU,24216.73343,18711000,13.3,3.6,East Asia & Pacific,High income: OECD
Australia,AUS,1999,862312.3956,AU,25268.51981,18926000,13.1,3.5,East Asia & Pacific,High income: OECD
Australia,AUS,2000,873872.8683,AU,26373.96968,19153000,13,3.5,East Asia & Pacific,High income: OECD
Australia,AUS,2001,888192.602,AU,27398.68203,19413000,12.7,3.5,East Asia & Pacific,High income: OECD
Australia,AUS,2002,904722.245,AU,28685.30614,19651400,12.8,3.4,East Asia & Pacific,High income: OECD
Australia,AUS,2003,923082.448,AU,29693.41851,19895400,12.6,3.4,East Asia & Pacific,High income: OECD
Australia,AUS,2004,940615.1734,AU,31310.50195,20127400,12.3,3.3,East Asia & Pacific,High income: OECD
Australia,AUS,2005,955721.5487,AU,32559.45929,20394800,12.8,3.3,East Asia & Pacific,High income: OECD
Australia,AUS,2006,968908.8266,AU,34322.91833,20697900,12.9,3.2,East Asia & Pacific,High income: OECD
Australia,AUS,2007,980261.9632,AU,36563.46822,20827600,14.1,3.1,East Asia & Pacific,High income: OECD
Australia,AUS,2008,990289.0635,AU,37479.28912,21249200,14,3,East Asia & Pacific,High income: OECD
Australia,AUS,2009,1000757.045,AU,40257.16862,21691700,13.9,2.9,East Asia & Pacific,High income: OECD
Australia,AUS,2010,1011660.876,AU,39168.25672,22031750,13.7,2.8,East Asia & Pacific,High income: OECD
Australia,AUS,2011,1023289.825,AU,41763.11851,22340024,13.6,2.6,East Asia & Pacific,High income: OECD
Australia,AUS,2012,1034461.233,AU,42596.29412,22728254,13.7,2.5,East Asia & Pacific,High income: OECD
Australia,AUS,2013,1044375.592,AU,45476.97659,23117353,13.3,2.4,East Asia & Pacific,High income: OECD
Australia,AUS,2014,1054482.163,AU,45937.30004,23464086,12.9,2.3,East Asia & Pacific,High income: OECD
Australia,AUS,2015,1063070.011,NA,NA,NA,NA,NA,NA,NA
Australia,AUS,2016,1070499.839,NA,NA,NA,NA,NA,NA,NA
Australia,AUS,2017,1077458.437,NA,NA,NA,NA,NA,NA,NA
Austria,AUT,1990,299846.9369,AT,19490.93724,7677850,11.8,4.6,Europe & Central Asia,High income: OECD
Austria,AUT,1991,301998.6295,AT,20625.88133,7754891,12.2,4.4,Europe & Central Asia,High income: OECD
Austria,AUT,1992,303742.278,AT,21301.96297,7840709,12.2,4.2,Europe & Central Asia,High income: OECD
Austria,AUT,1993,305176.9455,AT,21743.63618,7905633,12,4,Europe & Central Asia,High income: OECD
Austria,AUT,1994,306316.7071,AT,22652.45988,7936118,11.6,3.7,Europe & Central Asia,High income: OECD
Austria,AUT,1995,307259.6922,AT,23705.54204,7948278,11.2,3.5,Europe & Central Asia,High income: OECD
Austria,AUT,1996,307523.0239,AT,24573.18183,7959017,11.2,3.4,Europe & Central Asia,High income: OECD
Austria,AUT,1997,306310.9602,AT,25532.15175,7968041,10.5,3.2,Europe & Central Asia,High income: OECD
Austria,AUT,1998,304695.7679,AT,26728.58592,7976789,10.2,3.2,Europe & Central Asia,High income: OECD
Austria,AUT,1999,303025.9845,AT,27752.71775,7992324,9.8,3.1,Europe & Central Asia,High income: OECD
Austria,AUT,2000,302149.0631,AT,29566.24767,8011566,9.8,3.1,Europe & Central Asia,High income: OECD
Austria,AUT,2001,302246.398,AT,29856.60364,8042293,9.4,3.1,Europe & Central Asia,High income: OECD
Austria,AUT,2002,302623.6244,AT,31261.55163,8081957,9.7,3,Europe & Central Asia,High income: OECD
Austria,AUT,2003,303278.6456,AT,32202.44556,8121423,9.5,3,Europe & Central Asia,High income: OECD
Austria,AUT,2004,304084.1937,AT,33800.70211,8171966,9.7,2.9,Europe & Central Asia,High income: OECD
Austria,AUT,2005,305109.1132,AT,34691.20896,8227829,9.5,2.8,Europe & Central Asia,High income: OECD
Austria,AUT,2006,305991.5564,AT,37626.14418,8268641,9.4,2.8,Europe & Central Asia,High income: OECD
Austria,AUT,2007,306504.0544,AT,39234.32288,8295487,9.2,2.7,Europe & Central Asia,High income: OECD
Austria,AUT,2008,306891.7616,AT,41151.58504,8321496,9.3,2.6,Europe & Central Asia,High income: OECD
Austria,AUT,2009,307280.9778,AT,40620.39216,8343323,9.2,2.6,Europe & Central Asia,High income: OECD
Austria,AUT,2010,308039.4264,AT,41892.77585,8363404,9.4,2.5,Europe & Central Asia,High income: OECD
Austria,AUT,2011,309259.3736,AT,44022.39527,8391643,9.3,2.4,Europe & Central Asia,High income: OECD
Austria,AUT,2012,310846.847,AT,45858.24684,8429991,9.4,2.4,Europe & Central Asia,High income: OECD
Austria,AUT,2013,313007.8826,AT,47416.28467,8479375,9.4,2.3,Europe & Central Asia,High income: OECD
Austria,AUT,2014,315328.2904,AT,47706.48825,8541575,9.6,2.2,Europe & Central Asia,High income: OECD
Austria,AUT,2015,318083.9226,NA,NA,NA,NA,NA,NA,NA
Austria,AUT,2016,320676.169,NA,NA,NA,NA,NA,NA,NA
Austria,AUT,2017,322677.5573,NA,NA,NA,NA,NA,NA,NA
Azerbaijan,AZE,1990,162233.9568,AZ,5502.433989,7159000,25.9,35.9,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,1991,163546.9052,AZ,5558.818413,7271000,26.6,36.2,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,1992,164766.3771,AZ,4334.433664,7382000,25.2,36.6,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,1993,166049.5684,AZ,3361.035497,7495000,23.7,37,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,1994,167689.8644,AZ,2719.340227,7597000,21.4,37.3,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,1995,169601.2319,AZ,2420.444864,7685000,18.9,37.4,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,1996,172152.5636,AZ,2471.585879,7763000,16.6,37.1,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,1997,175008.5763,AZ,2634.158631,7838250,16.8,36.6,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,1998,178139.9701,AZ,2901.351672,7913000,15.7,35.8,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,1999,181580.8756,AZ,3136.093893,7982750,14.7,34.7,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2000,185134.3043,AZ,3534.329148,8048600,14.5,33.4,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2001,189167.5844,AZ,3942.084882,8111200,13.6,32.1,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2002,193332.6839,AZ,4393.967199,8171950,13.5,30.6,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2003,197557.2217,AZ,4945.907916,8234100,13.8,29.2,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2004,202138.1559,AZ,5551.448842,8306500,15.8,27.8,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2005,206778.648,AZ,7169.150431,8391850,16.9,26.6,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2006,211168.116,AZ,9830.162606,8484550,17.6,25.4,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2007,215531.3928,AZ,12477.38469,8581300,17.7,24.4,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2008,219718.5526,AZ,13799.78614,8763400,17.4,23.4,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2009,224038.2523,AZ,14900.50866,8947243,17,22.5,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2010,228293.3924,AZ,15627.60562,9054332,18.3,21.7,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2011,233181.0071,AZ,15754.15236,9173082,19.2,21,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2012,237849.4766,AZ,16180.88715,9295784,18.8,20.4,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2013,242557.5718,AZ,17174.31088,9416801,18.3,19.7,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2014,247157.4894,AZ,17584.68535,9535079,17.9,18.9,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2015,252144.2152,NA,NA,NA,NA,NA,NA,NA
Azerbaijan,AZE,2016,257323.6719,NA,NA,NA,NA,NA,NA,NA
Azerbaijan,AZE,2017,262605.7134,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,1990,6006.072963,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,1991,6138.318081,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,1992,6274.254859,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,1993,6409.701629,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,1994,6551.272982,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,1995,6692.26438,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,1996,6838.390399,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,1997,6987.382759,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,1998,7143.115879,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,1999,7299.150067,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2000,7457.13469,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2001,7621.818572,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2002,7785.729583,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2003,7952.595625,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2004,8121.833275,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2005,8285.396897,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2006,8435.093793,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2007,8575.075568,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2008,8708.661583,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2009,8849.943328,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2010,8993.741993,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2011,9153.379662,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2012,9315.991512,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2013,9482.780718,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2014,9644.084479,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2015,9810.077428,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2016,9983.573075,NA,NA,NA,NA,NA,NA,NA
Bahamas,BHS,2017,10157.38646,NA,NA,NA,NA,NA,NA,NA
Bahrain,BHR,1990,19447.11049,BH,22879.14751,495944,29.268,15.2,Middle East & North Africa,High income
Bahrain,BHR,1991,20315.02881,BH,25588.16568,509654,28.305,14.5,Middle East & North Africa,High income
Bahrain,BHR,1992,21016.79739,BH,27222.92149,522748,27.305,13.5,Middle East & North Africa,High income
Bahrain,BHR,1993,21639.55182,BH,30697.4636,535692,26.308,12.3,Middle East & North Africa,High income
Bahrain,BHR,1994,22242.47006,BH,30505.92267,549151,25.344,10.9,Middle East & North Africa,High income
Bahrain,BHR,1995,22850.93514,BH,31529.02204,563730,24.446,9.5,Middle East & North Africa,High income
Bahrain,BHR,1996,23540.11006,BH,32494.62222,579855,23.638,8.2,Middle East & North Africa,High income
Bahrain,BHR,1997,24209.81765,BH,33048.3316,597834,22.915,7,Middle East & North Africa,High income
Bahrain,BHR,1998,24913.43054,BH,33861.90576,618054,22.269,6.1,Middle East & North Africa,High income
Bahrain,BHR,1999,25701.12771,BH,34579.99318,640904,21.693,5.3,Middle East & North Africa,High income
Bahrain,BHR,2000,26611.79299,BH,35792.04549,666855,21.165,4.7,Middle East & North Africa,High income
Bahrain,BHR,2001,27739.14977,BH,36005.75474,694893,20.656,4.2,Middle East & North Africa,High income
Bahrain,BHR,2002,29167.29145,BH,36288.46741,725365,20.138,3.7,Middle East & North Africa,High income
Bahrain,BHR,2003,31225.74089,BH,37374.89557,761595,19.595,3.2,Middle East & North Africa,High income
Bahrain,BHR,2004,34159.92044,BH,38724.49061,807989,19.025,2.8,Middle East & North Africa,High income
Bahrain,BHR,2005,37277.13963,BH,39770.76082,867014,18.442,2.4,Middle East & North Africa,High income
Bahrain,BHR,2006,40193.8215,BH,40220.94274,940808,17.873,2.1,Middle East & North Africa,High income
Bahrain,BHR,2007,42937.75409,BH,40979.87158,1026568,17.347,1.8,Middle East & North Africa,High income
Bahrain,BHR,2008,46103.91576,BH,40843.84606,1115777,16.879,1.6,Middle East & North Africa,High income
Bahrain,BHR,2009,49672.00553,BH,39343.22549,1196774,16.47,1.5,Middle East & North Africa,High income
Bahrain,BHR,2010,52874.72397,BH,39423.65129,1261319,16.107,1.4,Middle East & North Africa,High income
Bahrain,BHR,2011,54920.5184,BH,39676.71702,1306014,15.764,1.3,Middle East & North Africa,High income
Bahrain,BHR,2012,56255.09887,BH,40992.55678,1333577,15.414,1.2,Middle East & North Africa,High income
Bahrain,BHR,2013,57762.83694,BH,43400.02246,1349427,15.04,1.2,Middle East & North Africa,High income
Bahrain,BHR,2014,59178.24226,BH,45666.48945,1361930,14.636,1.1,Middle East & North Africa,High income
Bahrain,BHR,2015,60577.79306,NA,NA,NA,NA,NA,NA,NA
Bahrain,BHR,2016,61497.51305,NA,NA,NA,NA,NA,NA,NA
Bahrain,BHR,2017,62428.68879,NA,NA,NA,NA,NA,NA,NA
Bangladesh,BGD,1990,3280788.518,BD,834.0482083,105983136,35.385,63.4,South Asia,Low income
Bangladesh,BGD,1991,3350777.231,BD,871.0798766,108509679,34.433,61,South Asia,Low income
Bangladesh,BGD,1992,3424432.162,BD,918.4548687,110987459,33.519,58.7,South Asia,Low income
Bangladesh,BGD,1993,3504258.06,BD,963.3034791,113442354,32.648,56.4,South Asia,Low income
Bangladesh,BGD,1994,3584818.7,BD,1000.283763,115913710,31.827,54,South Asia,Low income
Bangladesh,BGD,1995,3667139.388,BD,1050.6545,118427768,31.057,51.8,South Asia,Low income
Bangladesh,BGD,1996,3758141.667,BD,1094.567693,120987124,30.331,49.6,South Asia,Low income
Bangladesh,BGD,1997,3856394.463,BD,1138.934299,123574107,29.638,47.7,South Asia,Low income
Bangladesh,BGD,1998,3964354.358,BD,1185.987717,126169583,28.961,45.9,South Asia,Low income
Bangladesh,BGD,1999,4072205.701,BD,1235.147515,128746273,28.294,44.2,South Asia,Low income
Bangladesh,BGD,2000,4172645.577,BD,1304.442358,131280739,27.626,42.6,South Asia,Low income
Bangladesh,BGD,2001,4268641.578,BD,1375.759114,133776064,26.945,41,South Asia,Low income
Bangladesh,BGD,2002,4365709.083,BD,1424.312233,136228456,26.252,39.6,South Asia,Low income
Bangladesh,BGD,2003,4469503.601,BD,1495.529221,138600174,25.55,38.2,South Asia,Low income
Bangladesh,BGD,2004,4571727.421,BD,1591.404389,140843786,24.846,36.8,South Asia,Low income
Bangladesh,BGD,2005,4678592.337,BD,1724.427708,142929979,24.152,35.5,South Asia,Low income
Bangladesh,BGD,2006,4788021.692,BD,1871.000135,144839238,23.484,34.2,South Asia,Low income
Bangladesh,BGD,2007,4898259.738,BD,2031.778522,146592687,22.858,32.8,South Asia,Low income
Bangladesh,BGD,2008,5010012.258,BD,2171.629728,148252473,22.283,31.5,South Asia,Low income
Bangladesh,BGD,2009,5126926.586,BD,2273.164201,149905836,21.763,30.2,South Asia,Low income
Bangladesh,BGD,2010,5249998.627,BD,2401.71874,151616777,21.298,28.9,South Asia,Low income
Bangladesh,BGD,2011,5372966.314,BD,2579.335048,153405612,20.882,27.6,South Asia,Low income
Bangladesh,BGD,2012,5494345.531,BD,2764.781928,155257387,20.501,26.3,South Asia,Low income
Bangladesh,BGD,2013,5608679.329,BD,2942.810045,157157394,20.142,25.2,South Asia,Low income
Bangladesh,BGD,2014,5721514.808,BD,3134.154252,159077513,19.796,24.2,South Asia,Low income
Bangladesh,BGD,2015,5826958.283,NA,NA,NA,NA,NA,NA,NA
Bangladesh,BGD,2016,5928882.738,NA,NA,NA,NA,NA,NA,NA
Bangladesh,BGD,2017,6026376.713,NA,NA,NA,NA,NA,NA,NA
Barbados,BRB,1990,6905.436759,BB,8593.944016,260374,16.025,11.6,Latin America & Caribbean,High income
Barbados,BRB,1991,6919.168235,BB,8499.596787,261281,15.829,11,Latin America & Caribbean,High income
Barbados,BRB,1992,6932.376202,BB,8174.755356,262184,15.63,10.4,Latin America & Caribbean,High income
Barbados,BRB,1993,6952.112355,BB,8402.720669,263091,15.423,9.9,Latin America & Caribbean,High income
Barbados,BRB,1994,6975.427261,BB,8720.635516,264015,15.206,9.5,Latin America & Caribbean,High income
Barbados,BRB,1995,7005.9471809999995,BB,9053.49151,264962,14.979,9.2,Latin America & Caribbean,High income
Barbados,BRB,1996,7042.734924,BB,9555.750931,265940,14.742,8.9,Latin America & Caribbean,High income
Barbados,BRB,1997,7090.311867,BB,10135.93055,266944,14.5,8.7,Latin America & Caribbean,High income
Barbados,BRB,1998,7141.768259,BB,10585.96971,267949,14.256,8.6,Latin America & Caribbean,High income
Barbados,BRB,1999,7205.893333,BB,10742.94385,268920,14.018,8.6,Latin America & Caribbean,High income
Barbados,BRB,2000,7279.797457,BB,11443.57652,269838,13.79,8.7,Latin America & Caribbean,High income
Barbados,BRB,2001,7363.930637,BB,11386.82975,270686,13.581,8.8,Latin America & Caribbean,High income
Barbados,BRB,2002,7463.553635,BB,11622.64182,271479,13.394,9.2,Latin America & Caribbean,High income
Barbados,BRB,2003,7569.522339,BB,12073.39022,272261,13.23,9.5,Latin America & Caribbean,High income
Barbados,BRB,2004,7681.435683,BB,12540.47317,273091,13.088,9.8,Latin America & Caribbean,High income
Barbados,BRB,2005,7799.663914,BB,13421.01435,274013,12.967,10,Latin America & Caribbean,High income
Barbados,BRB,2006,7922.551394,BB,14563.9997,275040,12.862,9.9,Latin America & Caribbean,High income
Barbados,BRB,2007,8058.179925,BB,15144.58071,276154,12.764,9.8,Latin America & Caribbean,High income
Barbados,BRB,2008,8192.653285,BB,15444.69153,277315,12.67,9.5,Latin America & Caribbean,High income
Barbados,BRB,2009,8332.522894,BB,14872.86448,278466,12.575,9.3,Latin America & Caribbean,High income
Barbados,BRB,2010,8471.274886,BB,15036.36253,279566,12.478,9.1,Latin America & Caribbean,High income
Barbados,BRB,2011,8606.588627,BB,15401.54965,280602,12.379,8.9,Latin America & Caribbean,High income
Barbados,BRB,2012,8738.437707,BB,15673.17331,281580,12.282,8.7,Latin America & Caribbean,High income
Barbados,BRB,2013,8872.145653,BB,15876.6183,282503,12.188,8.4,Latin America & Caribbean,High income
Barbados,BRB,2014,9003.030233,BB,16116.48757,283380,12.098,8.2,Latin America & Caribbean,High income
Barbados,BRB,2015,9131.859477,NA,NA,NA,NA,NA,NA,NA
Barbados,BRB,2016,9256.846069,NA,NA,NA,NA,NA,NA,NA
Barbados,BRB,2017,9377.848682,NA,NA,NA,NA,NA,NA,NA
Belarus,BLR,1990,443783.6536,BY,5224.699919,10189000,13.9,9.3,Europe & Central Asia,Upper middle income
Belarus,BLR,1991,449201.1334,BY,5331.205325,10194000,12.9,9.2,Europe & Central Asia,Upper middle income
